date,strategy
2016-08-15,1.1225455353176366
2016-08-16,1.1247445579742337
2016-08-17,1.1219458018658375
2016-08-18,1.1249444691248334
2016-08-19,1.125144380275433
2016-08-22,1.120746334962239
2016-08-23,1.1217458907152378
2016-08-24,1.1219458018658375
2016-08-25,1.1171479342514439
2016-08-26,1.1179475788538429
2016-08-29,1.1157485561972458
2016-08-30,1.1169480231008442
2016-08-31,1.1143491781430477
2016-09-01,1.1127498889382497
2016-09-02,1.1139493558418483
2016-09-05,1.11994669035984
2016-09-06,1.1201466015104398
2016-09-07,1.1279431363838295
2016-09-08,1.1275433140826299
2016-09-09,1.1241448245224346
2016-09-12,1.1201466015104398
2016-09-13,1.1211461572634387
2016-09-14,1.1183474011550423
2016-09-19,1.1149489115948468
2016-09-20,1.1159484673478455
2016-09-21,1.1173478454020436
2016-09-22,1.121545979564638
2016-09-23,1.1221457130164372
2016-09-26,1.1223456241670369
2016-09-27,1.1213460684140384
2016-09-28,1.1171479342514439
2016-09-29,1.1161483784984452
2016-09-30,1.1183474011550423
2016-10-10,1.0971568191914707
2016-10-11,1.095957352287872
2016-10-12,1.0947578853842739
2016-10-13,1.0965570857396714
2016-10-14,1.0945579742336742
2016-10-17,1.0965570857396714
2016-10-18,1.0977565526432698
2016-10-19,1.0977565526432698
2016-10-20,1.1019546868058643
2016-10-21,1.0999555752998669
2016-10-24,1.1017547756552644
2016-10-25,1.1037538871612618
2016-10-26,1.1063527321190583
2016-10-27,1.1041537094624612
2016-10-28,1.1047534429142605
2016-10-31,1.107352287872057
2016-11-01,1.1166712110525112
2016-11-02,1.1126900888128495
2016-11-03,1.114453814809854
2016-11-04,1.103648198246031
2016-11-07,1.100519621121187
2016-11-08,1.1104168197100175
2016-11-09,1.1193155687557006
2016-11-10,1.1144643086302
2016-11-11,1.1024039900181837
2016-11-14,1.0816304987816172
2016-11-15,1.0936186470441043
2016-11-16,1.0913697171098293
2016-11-17,1.0869750557045745
2016-11-18,1.0783542440586098
2016-11-21,1.0822320205502494
2016-11-22,1.0847887669645915
2016-11-23,1.0931001513923824
2016-11-24,1.087562463146032
2016-11-25,1.081708054968629
2016-11-28,1.086437552405123
2016-11-29,1.0945034450411026
2016-11-30,1.0820006926987598
2016-12-01,1.0799938690805213
2016-12-02,1.0741590811941748
2016-12-05,1.0692002588853318
2016-12-06,1.0771358253917729
2016-12-07,1.0765824695928208
2016-12-08,1.09040930948911
2016-12-09,1.0910597284293124
2016-12-12,1.0686029551198555
2016-12-13,1.0849790747927917
2016-12-14,1.085369773758952
2016-12-15,1.0734315479211425
2016-12-16,1.0698262759829045
2016-12-19,1.077838807969612
2016-12-20,1.0694075692960467
2016-12-21,1.0703400188092163
2016-12-22,1.0603215040890683
2016-12-23,1.0519941877728685
2016-12-26,1.055649170609148
2016-12-27,1.0565204899084772
2016-12-28,1.056151918740769
2016-12-29,1.0604218613058576
2016-12-30,1.075928697038678
2017-01-03,1.0755503293046056
2017-01-04,1.0950067060583966
2017-01-05,1.0921647227418747
2017-01-06,1.092153479436967
2017-01-09,1.0940816860993414
2017-01-10,1.096895541568766
2017-01-11,1.0884643180422002
2017-01-12,1.0859607865602383
2017-01-13,1.0813664610467653
2017-01-16,1.0810530962974885
2017-01-17,1.0910374293234772
2017-01-18,1.0986228844267605
2017-01-19,1.089193233811867
2017-01-20,1.0927258700419764
2017-01-23,1.0967862756792455
2017-01-24,1.0968441081636364
2017-01-25,1.089622681361452
2017-01-26,1.0842626949922667
2017-02-03,1.0873788510526226
2017-02-06,1.0954383832607577
2017-02-07,1.0989916634671943
2017-02-08,1.102345066470941
2017-02-09,1.1141668982241522
2017-02-10,1.1119783406617376
2017-02-13,1.1318762559444013
2017-02-14,1.1358298018740554
2017-02-15,1.1287099946588952
2017-02-16,1.132991420781691
2017-02-17,1.1408628419029698
2017-02-20,1.1637234544336383
2017-02-21,1.163346196563327
2017-02-22,1.174059260990674
2017-02-23,1.1678561489790007
2017-02-24,1.1746757839305157
2017-02-27,1.1613231903603876
2017-02-28,1.1612100736364925
2017-03-01,1.1631655808403296
2017-03-02,1.1663908607272249
2017-03-03,1.1655381704137544
2017-03-06,1.1696521565843494
2017-03-07,1.1815383588285227
2017-03-08,1.1755763226580327
2017-03-09,1.16944035762368
2017-03-10,1.1674425591506625
2017-03-13,1.1844536615279906
2017-03-14,1.1772602659509213
2017-03-15,1.1796038309079595
2017-03-16,1.1856461809509096
2017-03-17,1.1864450133946733
2017-03-20,1.1935536551259989
2017-03-21,1.2149616543013428
2017-03-22,1.2224210858888975
2017-03-23,1.2143786393060958
2017-03-24,1.210144622878836
2017-03-27,1.2026623625849375
2017-03-28,1.2018535862900819
2017-03-29,1.2052756691881825
2017-03-30,1.1990274925566418
2017-03-31,1.1960484931157755
2017-04-05,1.2081223562352053
2017-04-06,1.2079700730963594
2017-04-07,1.2088118736945395
2017-04-10,1.1895872447098386
2017-04-11,1.1886091518813844
2017-04-12,1.2025355133314104
2017-04-13,1.2151410494411938
2017-04-14,1.2084846683005588
2017-04-17,1.2118297585600653
2017-04-18,1.2257716544357202
2017-04-19,1.22600255453043
2017-04-20,1.2466062560356193
2017-04-21,1.232458346067394
2017-04-24,1.212627499940978
2017-04-25,1.234957067271619
2017-04-26,1.2255981386998758
2017-04-27,1.2301686290548086
2017-04-28,1.210883336782703
2017-05-02,1.1979526750295548
2017-05-03,1.2034392939038852
2017-05-04,1.1922700334408192
2017-05-05,1.188437372231792
2017-05-08,1.1727249198691814
2017-05-09,1.1802068855936247
2017-05-10,1.1750304961708493
2017-05-11,1.1812748099566874
2017-05-12,1.1832761176857902
2017-05-15,1.1953071327772031
2017-05-16,1.2167304444080478
2017-05-17,1.2082284648904222
2017-05-18,1.211475314249098
2017-05-19,1.2155006685812464
2017-05-22,1.2146476481825759
2017-05-23,1.2328155741725404
2017-05-24,1.221373408039382
2017-05-25,1.2236420716015313
2017-05-26,1.2260046342810458
2017-05-31,1.2210471182156009
2017-06-01,1.222586074218194
2017-06-02,1.2175411986097908
2017-06-05,1.2175123092668036
2017-06-06,1.2318258860173967
2017-06-07,1.2520758822526883
2017-06-08,1.254708320283973
2017-06-09,1.255027623975658
2017-06-12,1.270198195739606
2017-06-13,1.2694758127547643
2017-06-14,1.2652129832377539
2017-06-15,1.2470055220962215
2017-06-16,1.2413481942664046
2017-06-19,1.24334017914516
2017-06-20,1.2390101723568296
2017-06-21,1.2544763494951574
2017-06-22,1.2541232380676768
2017-06-23,1.2570734787354476
2017-06-26,1.2777362562943528
2017-06-27,1.2744426908402122
2017-06-28,1.26087022738581
2017-06-29,1.2587178158452774
2017-06-30,1.2555165742861412
2017-07-03,1.241232949215223
2017-07-04,1.227720365615754
2017-07-05,1.2351415886638846
2017-07-06,1.2328166119552137
2017-07-07,1.2240050292085243
2017-07-10,1.2235858404482316
2017-07-11,1.2323205506827268
2017-07-12,1.2247162534991127
2017-07-13,1.2295649894023823
2017-07-14,1.2346405494601875
2017-07-17,1.2210389699891622
2017-07-18,1.228788362578143
2017-07-19,1.2404752830298789
2017-07-20,1.253201851145017
2017-07-21,1.267300897889581
2017-07-24,1.2784853323990766
2017-07-25,1.276517218194607
2017-07-26,1.2632567777303383
2017-07-27,1.275177227478415
2017-07-28,1.3076304435940589
2017-07-31,1.3186508152697107
2017-08-01,1.3218606641425419
2017-08-02,1.3111903260489752
2017-08-03,1.2996977721325402
2017-08-04,1.295981102323585
2017-08-07,1.3202641566458486
2017-08-08,1.3161308055839962
2017-08-09,1.34465530745547
2017-08-10,1.356080636573512
2017-08-11,1.3380562950084622
2017-08-14,1.349399679147192
2017-08-15,1.3446943908276021
2017-08-16,1.3393773219500877
2017-08-17,1.335401962641943
2017-08-18,1.3323395103769844
2017-08-21,1.3256476261517929
2017-08-22,1.3087186311855041
2017-08-23,1.3188989973693903
2017-08-24,1.3048681024865079
2017-08-25,1.312420450243648
2017-08-28,1.3248519373631686
2017-08-29,1.3344209831259843
2017-08-30,1.334769940792218
2017-08-31,1.3286076127231834
2017-09-01,1.33513591462013
2017-09-04,1.3289017086849466
2017-09-05,1.3287025741772367
2017-09-06,1.3224986923122555
2017-09-07,1.3157440248297907
2017-09-08,1.3040718297807203
2017-09-11,1.3098780145361166
2017-09-12,1.3287888238564336
2017-09-13,1.3472076003173643
2017-09-14,1.3452825085839661
2017-09-15,1.343139688872744
2017-09-18,1.362593930509667
2017-09-19,1.3565577627975958
2017-09-20,1.3671301545597863
2017-09-21,1.3550482476750796
2017-09-22,1.3587868896403417
2017-09-25,1.3763249748566866
2017-09-26,1.3805534142885736
2017-09-27,1.3719650398930985
2017-09-28,1.3911508529167942
2017-09-29,1.3847361633963413
2017-10-09,1.387546782242554
2017-10-10,1.4014437487717406
2017-10-11,1.4268994906992305
2017-10-12,1.4215997325528495
2017-10-13,1.4224786506276024
2017-10-16,1.405597341125394
2017-10-17,1.4029189046213715
2017-10-18,1.4178986123165225
2017-10-19,1.4381693287813784
2017-10-20,1.4234762843582045
2017-10-23,1.4286261180205724
2017-10-24,1.4344880184261626
2017-10-25,1.4227178686882982
2017-10-26,1.4448867351564534
2017-10-27,1.4680810806441809
2017-10-30,1.4605596304309147
2017-10-31,1.4605325330586705
2017-11-01,1.466724401765436
2017-11-02,1.4760882236577344
2017-11-03,1.4822345979017784
2017-11-06,1.5135585108303025
2017-11-07,1.5090602686459718
2017-11-08,1.5049135067822696
2017-11-09,1.5124460598052984
2017-11-10,1.5423389288502785
2017-11-13,1.5348067853013585
2017-11-14,1.507799148717607
2017-11-15,1.5301908004837044
2017-11-16,1.557953680356059
2017-11-17,1.5288763961593044
2017-11-20,1.5165253075228986
2017-11-21,1.534347018903317
2017-11-22,1.4994997283531224
2017-11-23,1.45142001498461
2017-11-24,1.4519256581611537
2017-11-27,1.4390674425260799
2017-11-28,1.45485185893333
2017-11-29,1.435766696128042
2017-11-30,1.4211637083452766
2017-12-01,1.418625499516557
2017-12-04,1.4487349036327812
2017-12-05,1.4458518182997484
2017-12-06,1.4376024253393416
2017-12-07,1.4169217296277223
2017-12-08,1.4317220907596928
2017-12-11,1.464511449149973
2017-12-12,1.4612170156527067
2017-12-13,1.4871699898226818
2017-12-14,1.4897280863535851
2017-12-15,1.4775545204477818
2017-12-18,1.4974513901085929
2017-12-19,1.509580796521236
2017-12-20,1.528780155620181
2017-12-21,1.5265696290371311
2017-12-22,1.508582179842854
2017-12-25,1.5111746053526434
2017-12-26,1.4988829364343175
2017-12-27,1.4824972061311612
2017-12-28,1.5237034940560323
2017-12-29,1.5147245658930497
2018-01-02,1.520188459472601
2018-01-03,1.5256512651249723
2018-01-04,1.5519055350015178
2018-01-05,1.5504483040941828
2018-01-08,1.5556435982713623
2018-01-09,1.5890687076515073
2018-01-10,1.6088249250159075
2018-01-11,1.5965102769708388
2018-01-12,1.6215363901161068
2018-01-15,1.6300282649187492
2018-01-16,1.6407014134465836
2018-01-17,1.6017522057685007
2018-01-18,1.6157239180504313
2018-01-19,1.5976392704415043
2018-01-22,1.6368577967125217
2018-01-23,1.6376221868405816
2018-01-24,1.6209594326218317
2018-01-25,1.6131975343577083
2018-01-26,1.6162955017185516
2018-01-29,1.5648350816691583
2018-01-30,1.5525061871591879
2018-01-31,1.5707492124915134
2018-02-01,1.5423937597425113
2018-02-02,1.5335674599505742
2018-02-05,1.477204425759459
2018-02-06,1.468190688111991
2018-02-07,1.426348703513911
2018-02-08,1.4482669717752272
2018-02-09,1.4350274662028304
2018-02-12,1.4671289262293006
2018-02-13,1.470561003641238
2018-02-14,1.487285018125481
2018-02-22,1.51636399610316
2018-02-23,1.5133409656529513
2018-02-26,1.512822498727393
2018-02-27,1.4961571508227576
2018-02-28,1.4627323088537398
2018-03-01,1.4761489715557936
2018-03-02,1.4698045726678008
2018-03-05,1.4541699334598368
2018-03-06,1.4605483448206797
2018-03-07,1.462275058320512
2018-03-08,1.4835621101011556
2018-03-09,1.4879291920607314
2018-03-12,1.4798240536208929
2018-03-13,1.463974820164991
2018-03-14,1.479028985833013
2018-03-15,1.5002530919246566
2018-03-16,1.487858554628236
2018-03-19,1.4912658207234348
2018-03-20,1.481358969199057
2018-03-21,1.4777162329842106
2018-03-22,1.4571413325574438
2018-03-23,1.437897023743285
2018-03-26,1.4363860483030617
2018-03-27,1.43318768977752
2018-03-28,1.3899694650298011
2018-03-29,1.4058081937985487
2018-03-30,1.4066399700499232
2018-04-02,1.4062732947516527
2018-04-03,1.4144871016735485
2018-04-04,1.4387219175347998
2018-04-09,1.428326360135412
2018-04-10,1.4347125171712416
2018-04-11,1.4420266734181233
2018-04-12,1.4347309957916163
2018-04-13,1.4211430504838112
2018-04-16,1.422755670546599
2018-04-17,1.4087325285584913
2018-04-18,1.4061336044099533
2018-04-19,1.4297348464598292
2018-04-20,1.4167066010392453
2018-04-23,1.4128766106094748
2018-04-24,1.4343653851226819
2018-04-25,1.4360736222640154
2018-04-26,1.4165779571391206
2018-04-27,1.3980952360120664
2018-05-02,1.4027431205504666
2018-05-03,1.4146570348549043
2018-05-04,1.413855283057681
2018-05-07,1.4507404562800246
2018-05-08,1.4579845027022769
2018-05-09,1.4558104658435458
2018-05-10,1.4660888813955013
2018-05-11,1.4600616096389154
2018-05-14,1.4779161668835683
2018-05-15,1.4809008128050558
2018-05-16,1.4776092076810028
2018-05-17,1.4613257166941058
2018-05-18,1.4686157878966764
2018-05-21,1.4634370542764232
2018-05-22,1.472320084987849
2018-05-23,1.454289578838388
2018-05-24,1.4473566651043948
2018-05-25,1.4554815641144976
2018-05-28,1.4805505937040282
2018-05-29,1.4765204054493566
2018-05-30,1.4811665539789682
2018-05-31,1.516441863908912
2018-06-01,1.4973900233557507
2018-06-04,1.5145028204979365
2018-06-05,1.5227039899184902
2018-06-06,1.519812474496566
2018-06-07,1.510094547688811
2018-06-08,1.501144409520183
2018-06-11,1.4958805974126765
2018-06-12,1.5301229671011214
2018-06-13,1.5167627410104907
2018-06-14,1.505029920669423
2018-06-15,1.4936313027936252
2018-06-19,1.4500969363260263
2018-06-20,1.4718546291582997
2018-06-21,1.459793668646975
2018-06-22,1.4647254754900692
2018-06-25,1.4683416971342071
2018-06-26,1.4605605592363704
2018-06-27,1.4245524609832385
2018-06-28,1.3963771169022283
2018-06-29,1.4232461553965956
2018-07-02,1.4162060648611
2018-07-03,1.385562493689097
2018-07-04,1.379398229067235
2018-07-05,1.3759031867794063
2018-07-06,1.3786544136671357
2018-07-09,1.4057646827697345
2018-07-10,1.4045147493118972
2018-07-11,1.3940624358543674
2018-07-12,1.4186569177378838
2018-07-13,1.4438331192095124
2018-07-16,1.4426727978173899
2018-07-17,1.4275328740594002
2018-07-18,1.40872074198353
2018-07-19,1.4042764881544567
2018-07-20,1.4057642349850905
2018-07-23,1.3915561499495892
2018-07-24,1.4245873756569771
2018-07-25,1.4196100329141341
2018-07-26,1.4068214847814797
2018-07-27,1.416222951465942
2018-07-30,1.3991336227104596
2018-07-31,1.404252486934873
2018-08-01,1.3844494534909906
2018-08-02,1.3493551320853023
2018-08-03,1.3609436327629216
2018-08-06,1.3824316816299702
2018-08-07,1.3776271885792886
2018-08-08,1.3630137982766442
2018-08-09,1.35226977384312
2018-08-10,1.3488002302751994
2018-08-13,1.3488646588466366
2018-08-14,1.3504061449162852
2018-08-15,1.3588156641140499
2018-08-16,1.3368699898106526
2018-08-17,1.3387402441737752
2018-08-20,1.337534151833889
2018-08-21,1.335328503741004
2018-08-22,1.3335937319570437
2018-08-23,1.343002806907807
2018-08-24,1.3432027180584067
2018-08-27,1.3504061449162852
2018-08-28,1.3598796484384859
2018-08-29,1.3590155752646496
2018-08-30,1.3718941937833335
2018-08-31,1.369824028269611
2018-09-03,1.367625005613014
2018-09-04,1.3704303871576982
2018-09-05,1.3623562616896958
2018-09-06,1.3503417163448477
2018-09-07,1.3444666135334424
2018-09-10,1.3488068557114872
2018-09-11,1.3548108156657672
2018-09-12,1.3622852076819705
2018-09-13,1.3568099271717644
2018-09-14,1.365683697242166
2018-09-17,1.3598152198670483
2018-09-18,1.3498708400359232
2018-09-19,1.356410104870565
2018-09-20,1.3554749776890036
2018-09-21,1.3658836083927657
2018-09-25,1.3612145979212467
2018-09-26,1.3666188244237274
2018-09-27,1.3628849411337698
2018-09-28,1.369830653705899
2018-10-08,1.3518699515419206
2018-10-09,1.3510703069395216
2018-10-10,1.3541400282062428
2018-10-11,1.3030187509964182
2018-10-12,1.327298930535575
2018-10-15,1.3294268991844467
2018-10-16,1.3307618486672075
2018-10-17,1.3552551902295402
2018-10-18,1.3481806205145364
2018-10-19,1.3444401117882907
2018-10-22,1.33903588528581
2018-10-23,1.3295557563273213
2018-10-24,1.334360249378003
2018-10-25,1.3110663747192688
2018-10-26,1.3152711343181513
2018-10-29,1.3129366290823916
2018-10-30,1.300993137745269
2018-10-31,1.3071392057149995
2018-11-01,1.3175478364187614
2018-11-02,1.3269569113695248
2018-11-05,1.3148779374532396
2018-11-06,1.3137428991210784
2018-11-07,1.323151974071842
2018-11-08,1.3393712790155723
2018-11-09,1.3335672302118917
2018-11-12,1.3280341465665366
2018-11-13,1.3016771760773693
2018-11-14,1.2999424042934091
2018-11-15,1.2968016290189626
2018-11-16,1.3006709948880828
2018-11-19,1.3051400942090021
2018-11-20,1.2795117143145087
2018-11-21,1.2683504424647007
2018-11-22,1.2693982909253672
2018-11-23,1.2707944956416124
2018-11-26,1.2689328893532852
2018-11-27,1.2666058814928762
2018-11-28,1.2610210626278944
2018-11-29,1.2707944956416124
2018-11-30,1.2712598972136941
2018-12-03,1.2656750783487125
2018-12-04,1.2656750783487125
2018-12-05,1.2680020862091217
2018-12-06,1.2726561019299396
2018-12-07,1.274052306646185
2018-12-10,1.2875489522365577
2018-12-11,1.2856873459482303
2018-12-12,1.279637125511167
2018-12-13,1.2787063223670034
2018-12-14,1.277310117650758
2018-12-17,1.2777755192228395
2018-12-18,1.2847565428040668
2018-12-19,1.2889451569528032
2018-12-20,1.2889451569528032
2018-12-21,1.2973223852502755
2018-12-24,1.301976400971094
2018-12-25,1.3122152355568937
2018-12-26,1.3117498339848117
2018-12-27,1.3070958182639938
2018-12-28,1.3150076449893846
2019-01-02,1.3201270622822845
2019-01-03,1.3345545110168207
2019-01-04,1.3275734874355936
2019-01-07,1.321988668570612
2019-01-08,1.315938448133548
2019-01-09,1.3108190308406482
2019-01-10,1.3136114402731391
2019-01-11,1.3052342119756666
2019-01-14,1.30616501511983
2019-01-15,1.3033726056873394
2019-01-16,1.3043034088315029
2019-01-17,1.3075612198360755
2019-01-18,1.3080266214081573
2019-01-21,1.3029072041152574
2019-01-22,1.3024418025431754
2019-01-23,1.3038380072594211
2019-01-24,1.3029072041152574
2019-01-25,1.301510999399012
2019-01-28,1.3136114402731391
2019-01-29,1.3182654559939573
2019-01-30,1.3224540701426934
2019-01-31,1.3201270622822845
2019-02-01,1.3271080858635116
2019-02-11,1.32152326699853
2019-02-12,1.3266426842914298
2019-02-13,1.3247810780031024
2019-02-14,1.3229194717147754
2019-02-15,1.3312967000122482
2019-02-18,1.338277723593475
2019-02-19,1.3392085267376388
2019-02-20,1.3485165581792748
2019-02-21,1.340139329881802
2019-02-22,1.3308312984401662
2019-02-25,1.3299004952960025
2019-02-26,1.3289696921518388
2019-02-27,1.3275734874355936
2019-02-28,1.3182654559939573
2019-03-01,1.3150076449893846
2019-03-04,1.2954607789619483
2019-03-05,1.2889451569528032
2019-03-06,1.2954607789619483
2019-03-07,1.2903413616690487
2019-03-08,1.3024418025431754
2019-03-11,1.3066304166919118
2019-03-12,1.3066304166919118
2019-03-13,1.3122152355568937
2019-03-14,1.3098882276964847
2019-03-15,1.3080266214081573
2019-03-18,1.30616501511983
2019-03-19,1.3136114402731391
2019-03-20,1.3117498339848117
2019-03-21,1.321057865426448
2019-03-22,1.3182654559939573
2019-03-25,1.3257118811472663
2019-03-26,1.326177282719348
2019-03-27,1.3252464795751844
2019-03-28,1.3224540701426934
2019-03-29,1.2973223852502755
2019-04-01,1.2973223852502755
2019-04-02,1.299183991538603
2019-04-03,1.301510999399012
2019-04-04,1.301976400971094
2019-04-08,1.3075612198360755
2019-04-09,1.3080266214081573
2019-04-10,1.3145422434173026
2019-04-11,1.315938448133548
2019-04-12,1.3029072041152574
2019-04-15,1.2959261805340303
2019-04-16,1.2959261805340303
2019-04-17,1.2884797553807212
2019-04-18,1.2801025270832485
2019-04-19,1.2852219443761486
2019-04-22,1.2898759600969667
2019-04-23,1.2828949365157396
2019-04-24,1.281498731799494
2019-04-25,1.2875489522365577
2019-04-26,1.2903413616690487
2019-04-29,1.2884797553807212
2019-04-30,1.2922029679573757
2019-05-06,1.299649393110685
2019-05-07,1.2968569836781938
2019-05-08,1.3047688104035846
2019-05-09,1.3056996135477483
2019-05-10,1.3066304166919118
2019-05-13,1.3150076449893846
2019-05-14,1.3299004952960025
2019-05-15,1.323384873286857
2019-05-16,1.3299004952960025
2019-05-17,1.3280388890076753
2019-05-20,1.3191962591381208
2019-05-21,1.318730857566039
2019-05-22,1.318730857566039
2019-05-23,1.321988668570612
2019-05-24,1.3289696921518388
2019-05-27,1.3299004952960025
2019-05-28,1.3280388890076753
2019-05-29,1.3312967000122482
2019-05-30,1.3247810780031024
2019-05-31,1.3392085267376388
2019-06-03,1.355962983332584
2019-06-04,1.3699250304950383
2019-06-05,1.3787676603645926
2019-06-06,1.378302258792511
2019-06-10,1.3741136446437745
2019-06-11,1.3666672194904654
2019-06-12,1.382956274513329
2019-06-13,1.385283282373738
2019-06-14,1.4062263531174195
2019-06-17,1.388075691806229
2019-06-18,1.397849124819947
2019-06-19,1.3908681012387198
2019-06-20,1.4211192034240374
2019-06-21,1.4327542427260829
2019-06-24,1.4429930773118826
2019-06-25,1.4732441794972004
2019-06-26,1.4462508883164555
2019-06-27,1.442527675739801
2019-06-28,1.446716289888537
2019-07-01,1.4118111719824011
2019-07-02,1.426704022289019
2019-07-03,1.466728557488055
2019-07-04,1.4513703056093554
2019-07-05,1.454162715041846
2019-07-08,1.446716289888537
2019-07-09,1.4336850458702464
2019-07-10,1.4327542427260829
2019-07-11,1.4574205260464188
2019-07-12,1.447647093032701
2019-07-15,1.4532319118976826
2019-07-16,1.4518357071814372
2019-07-17,1.4439238804560464
2019-07-18,1.458816730762664
2019-07-19,1.4783635967901003
2019-07-22,1.4671939590601368
2019-07-23,1.456489722902255
2019-07-24,1.4625399433393187
2019-07-25,1.4644015496276457
2019-07-26,1.4583513291905823
2019-07-29,1.4606783370509913
2019-07-30,1.466728557488055
2019-07-31,1.4723133763530367
2019-08-01,1.4481124946047825
2019-08-02,1.481621407794673
2019-08-05,1.5304885728632631
2019-08-06,1.5337463838678358
2019-08-07,1.5649282891973173
2019-08-08,1.5756325253551988
2019-08-09,1.5835443520805896
2019-08-12,1.5737709190668716
2019-08-13,1.6123992495496617
2019-08-14,1.5709785096343807
2019-08-15,1.5886637693734897
2019-08-16,1.5909907772338987
2019-08-19,1.5830789505085079
2019-08-20,1.5765633284993625
