date,nav
2016-05-13,0.8640353397739954
2016-05-16,0.8637760516449127
2016-05-17,0.8643064764634638
2016-05-18,0.8500944390506591
2016-05-19,0.8437779779783013
2016-05-20,0.8453570932463907
2016-05-23,0.8540422272208826
2016-05-24,0.8553645783463808
2016-05-25,0.84721715182946
2016-05-26,0.84721715182946
2016-05-27,0.8511625604011683
2016-05-30,0.8582642958302436
2016-05-31,0.9103436889767943
2016-06-01,0.9148035788262535
2016-06-02,0.9097727933219666
2016-06-03,0.9129436896090594
2016-06-06,0.9137364136808326
2016-06-07,0.9137364136808326
2016-06-08,0.9042237248195544
2016-06-13,0.9039523753697865
2016-06-14,0.9174609514768368
2016-06-15,0.9312407132964983
2016-06-16,0.9257288085686337
2016-06-17,0.939508570388295
2016-06-20,0.939508570388295
2016-06-21,0.9392266364614648
2016-06-22,0.9389448684705263
2016-06-23,0.9356608592521295
2016-06-24,0.929092840815336
2016-06-27,0.929092840815336
2016-06-28,0.9553649145625099
2016-06-29,0.9616442685890063
2016-06-30,0.9613557753084296
2016-07-01,0.9707529505715143
2016-07-04,0.973885342325876
2016-07-05,0.973885342325876
2016-07-06,0.9707529505715143
2016-07-07,0.9767245422120293
2016-07-08,0.9733209371353146
2016-07-11,0.991984463419621
2016-07-12,0.9982056388477231
2016-07-13,1.001316226561774
2016-07-14,1.001316226561774
2016-07-15,1.0010157437885967
2016-07-18,1.0007154390654602
2016-07-19,1.0099841033597992
2016-07-20,1.0068945485950194
2016-07-21,1.0161632128893583
2016-07-22,1.0099841033597992
2016-07-25,1.0127696459357245
2016-07-26,1.0110383736805122
2016-07-27,1.011752094361228
2016-07-28,1.026026507975544
2016-07-29,1.0199598821894598
2016-08-01,1.0263833683159018
2016-08-02,1.0285726351319298
2016-08-03,1.0300331941207708
2016-08-04,1.0190645832886105
2016-08-05,1.0321561510560278
2016-08-08,1.0105727555475834
2016-08-09,1.009865103235831
2016-08-10,1.01699017130194
2016-08-11,1.013929003325612
2016-08-12,1.0111729324006744
2016-08-15,1.0221972161004245
2016-08-16,1.0277093579502996
2016-08-17,1.0277093579502996
2016-08-18,1.0246457095101391
2016-08-19,1.0103020732012566
2016-08-22,1.027145564316492
2016-08-23,1.027145564316492
2016-08-24,1.024338315797286
2016-08-25,1.024338315797286
2016-08-26,1.024030922084433
2016-08-29,1.0153070202975247
2016-08-30,1.0181125844676189
2016-08-31,1.0181125844676189
2016-09-01,1.0181125844676189
2016-09-02,1.0209181486377132
2016-09-05,1.0150023360286524
2016-09-06,1.0238055332583105
2016-09-07,1.0308892983153397
2016-09-08,1.0319012647520585
2016-09-09,1.0298773318786214
2016-09-12,1.0035662045239404
2016-09-13,1.003265043312373
2016-09-14,1.0144299500086635
2016-09-19,1.0144299500086635
2016-09-20,1.0144299500086635
2016-09-21,1.0144299500086635
2016-09-22,1.0201628931133055
2016-09-23,1.0169911423406623
2016-09-26,0.9909263909366466
2016-09-27,0.9919567770990991
2016-09-28,0.9940175494240042
2016-09-29,0.9950479355864568
2016-09-30,1.0001998663987195
2016-10-10,1.0050501001426162
2016-10-11,1.0054851553581892
2016-10-12,1.003275444621342
2016-10-13,1.0065900107266128
2016-10-14,1.0029071594985344
2016-10-17,1.0065900107266128
2016-10-18,1.0073924671806986
2016-10-19,1.0056217473017972
2016-10-20,1.013331383530221
2016-10-21,1.0096601281833524
2016-10-24,1.0129642579955338
2016-10-25,1.0166355133424023
2016-10-26,1.0214686475814476
2016-10-27,1.0218997294764016
2016-10-28,1.0230060132102443
2016-10-31,1.0277999093902295
2016-11-01,1.031856283080986
2016-11-02,1.041075314196342
2016-11-03,1.0440807552160727
2016-11-04,1.0561601809030516
2016-11-07,1.0685528308165955
2016-11-08,1.0685528308165955
2016-11-09,1.0375712060327358
2016-11-10,1.0716509932949814
2016-11-11,1.0682321710000826
2016-11-14,1.0710260808560714
2016-11-15,1.061682942334205
2016-11-16,1.080369219377938
2016-11-17,1.083483598885227
2016-11-18,1.0959411169143825
2016-11-21,1.092498793244976
2016-11-22,1.0901627737664783
2016-11-23,1.090966081702688
2016-11-24,1.0777115007552307
2016-11-25,1.0688751134569257
2016-11-28,1.075301576946602
2016-11-29,1.0757819550924554
2016-11-30,1.070613355843349
2016-12-01,1.0657674911807704
2016-12-02,1.0649598470703405
2016-12-05,1.0613254485734067
2016-12-06,1.060113982407762
2016-12-07,1.058584748666869
2016-12-08,1.0606748716850292
2016-12-09,1.0602735886112356
2016-12-12,1.055056908651922
2016-12-13,1.0558594747995087
2016-12-14,1.063082570127789
2016-12-15,1.0515309947957294
2016-12-16,1.0512155354972907
2016-12-19,1.0426665030192768
2016-12-20,1.0426665030192768
2016-12-21,1.0490782773777874
2016-12-22,1.0405292448997732
2016-12-23,1.0423536084305816
2016-12-26,1.0528761789429648
2016-12-27,1.0507091236239823
2016-12-28,1.048542068305
2016-12-29,1.0463750129860174
2016-12-30,1.0507091236239823
2017-01-03,1.0482274118726838
2017-01-04,1.0600600915713
2017-01-05,1.0622037059105083
2017-01-06,1.0614891677974387
2017-01-09,1.0693490870412012
2017-01-10,1.0629182440235774
2017-01-11,1.0625992742099033
2017-01-12,1.0644714207662174
2017-01-13,1.0644714207662174
2017-01-16,1.0644714207662174
2017-01-17,1.055707715411909
2017-01-18,1.057898641750486
2017-01-19,1.0553909074633507
2017-01-20,1.066022328650275
2017-01-23,1.0682119363421076
2017-01-24,1.0616431132666098
2017-01-25,1.0638327209584424
2017-01-26,1.0704015440339403
2017-02-03,1.0700803285855485
2017-02-06,1.0697593044869729
2017-02-07,1.0631402509080934
2017-02-08,1.0829974116447323
2017-02-09,1.0829974116447323
2017-02-10,1.0874101140306522
2017-02-13,1.0892894839768155
2017-02-14,1.0847650497945247
2017-02-15,1.0700732841146834
2017-02-16,1.0753203432860552
2017-02-17,1.0816168142917015
2017-02-20,1.0889626971316224
2017-02-21,1.0854886192542568
2017-02-22,1.0835777391974994
2017-02-23,1.0851629726684804
2017-02-24,1.0994300739073097
2017-02-27,1.102996849217017
2017-02-28,1.0990337655395643
2017-03-01,1.0899877892607581
2017-03-02,1.0929340295283665
2017-03-03,1.0732946099020466
2017-03-06,1.0798410831108198
2017-03-07,1.0896607929239799
2017-03-08,1.0896607929239799
2017-03-09,1.0762447780535802
2017-03-10,1.0739251610616232
2017-03-13,1.0851069249894527
2017-03-14,1.081512786584079
2017-03-15,1.081512786584079
2017-03-16,1.097886083764115
2017-03-17,1.0967581632627663
2017-03-20,1.0897551510474826
2017-03-21,1.0830811662811777
2017-03-22,1.069733196748568
2017-03-23,1.0741825199261044
2017-03-24,1.085305827869946
2017-03-27,1.0827561432230586
2017-03-28,1.0757750286143761
2017-03-29,1.0646812156715169
2017-03-30,1.0646812156715169
2017-03-31,1.0646812156715169
2017-04-05,1.0779937912029478
2017-04-06,1.0776702956175341
2017-04-07,1.0817818517124602
2017-04-10,1.0729121373452377
2017-04-11,1.0729121373452377
2017-04-12,1.0795644231206545
2017-04-13,1.0751295659370432
2017-04-14,1.0748069300769356
2017-04-17,1.0772689619100289
2017-04-18,1.0939758053827273
2017-04-19,1.085622383646378
2017-04-20,1.085622383646378
2017-04-21,1.0967602792948439
2017-04-24,1.0964311544784318
2017-04-25,1.1038547686486024
2017-04-26,1.0927797064821536
2017-04-27,1.0839196567489946
2017-04-28,1.0927797064821536
2017-05-02,1.0839196567489946
2017-05-03,1.083594382173166
2017-05-04,1.0677735721420438
2017-05-05,1.038995784668599
2017-05-08,0.9991496173976758
2017-05-09,1.0080043212356589
2017-05-10,0.9759060198229705
2017-05-11,0.9734001386368214
2017-05-12,0.9697669281880101
2017-05-15,0.9764493090024505
2017-05-16,0.9898140706313314
2017-05-17,0.9987239117172519
2017-05-18,0.9853591500883712
2017-05-19,0.9872902467707309
2017-05-22,0.9702224247005943
2017-05-23,0.9299705007099416
2017-05-24,0.937797263708124
2017-05-25,0.9433878087068258
2017-05-26,0.9445059177065661
2017-05-31,0.9554002127455362
2017-06-01,0.9358011032445258
2017-06-02,0.948297419939176
2017-06-05,0.9573856502625581
2017-06-06,0.9687459381667857
2017-06-07,0.9801062260710132
2017-06-08,0.9809477961989584
2017-06-09,0.9774925630001664
2017-06-12,0.9827608111000534
2017-06-13,0.9774925630001664
2017-06-14,0.9743316141402343
2017-06-15,0.9500976728807541
2017-06-16,0.9487592217684968
2017-06-19,0.9463778885394943
2017-06-20,0.939039419420843
2017-06-21,0.9243624811835403
2017-06-22,0.9054921320212939
2017-06-23,0.9096855429462375
2017-06-26,0.9125566665712734
2017-06-27,0.9195501312732348
2017-06-28,0.9195501312732348
2017-06-29,0.9299318908474246
2017-06-30,0.9309700668048435
2017-07-03,0.9506954099958039
2017-07-04,0.9535237127566004
2017-07-05,0.955627439384018
2017-07-06,0.9627967906077518
2017-07-07,0.955627439384018
2017-07-10,0.9651865743489965
2017-07-11,0.967576358090241
2017-07-12,0.9696750661718021
2017-07-13,0.9701072621353003
2017-07-14,0.966853318960227
2017-07-17,0.9740843037937229
2017-07-18,0.9787844439354954
2017-07-19,0.9791459931771701
2017-07-20,0.978852162108461
2017-07-21,0.9901015744092208
2017-07-24,1.00626186953837
2017-07-25,1.0004903355636738
2017-07-26,1.0039532559484914
2017-07-27,1.0154963238978838
2017-07-28,1.014037626401119
2017-07-31,1.0274366262807813
2017-08-01,1.0274366262807813
2017-08-02,1.0192146995802318
2017-08-03,1.0082521306461656
2017-08-04,1.0082521306461656
2017-08-07,1.0079495637435854
2017-08-08,1.0131853632906358
2017-08-09,1.0159544554987225
2017-08-10,1.0159544554987225
2017-08-11,1.0076471788744623
2017-08-14,1.024261732122983
2017-08-15,1.0211861014074608
2017-08-16,1.0169477858906513
2017-08-17,1.0248117052634258
2017-08-18,1.027058539369933
2017-08-21,1.0321139161095738
2017-08-22,1.0337990416894542
2017-08-23,1.0329272700561296
2017-08-24,1.0250960768018886
2017-08-25,1.0276031818262965
2017-08-28,1.0225889717774805
2017-08-29,1.0175747617286643
2017-08-30,1.0225889717774805
2017-08-31,1.0298011608011952
2017-09-01,1.0351504685892252
2017-09-04,1.031755519707463
2017-09-05,1.034018818961971
2017-09-06,1.0442036656072575
2017-09-07,1.0464669648617657
2017-09-08,1.0472842422225686
2017-09-11,1.0378928370823173
2017-09-12,1.0367581845988691
2017-09-13,1.0401621420492133
2017-09-14,1.0549126243340383
2017-09-15,1.0639898442016227
2017-09-18,1.0693421134312957
2017-09-19,1.071351878425522
2017-09-20,1.0725171622396499
2017-09-21,1.0612527520364143
2017-09-22,1.0631948917266272
2017-09-25,1.0616411799744567
2017-09-26,1.0760784249467996
2017-09-27,1.0692470625587502
2017-09-28,1.0649080366517067
2017-09-29,1.071416575512272
2017-10-09,1.0844336532334027
2017-10-10,1.0866031661869244
2017-10-11,1.0862770883900101
2017-10-12,1.0770655031089738
2017-10-13,1.0803976414169185
2017-10-16,1.090394056340753
2017-10-17,1.0670690881851392
2017-10-18,1.0504083966454152
2017-10-19,1.0445412785840629
2017-10-20,1.064145016851455
2017-10-23,1.0619320056680142
2017-10-24,1.0663580280348959
2017-10-25,1.0630385112597347
2017-10-26,1.0741035671769388
2017-10-27,1.071568894817985
2017-10-30,1.0521723757601094
2017-10-31,1.065637115799707
2017-11-01,1.0690033008096065
2017-11-02,1.0600268074498747
2017-11-03,1.0420738207304112
2017-11-06,1.0383959269885952
2017-11-07,1.0436552018102228
2017-11-08,1.048111836690002
2017-11-09,1.0458835192501124
2017-11-10,1.0414268843703332
2017-11-13,1.0391985669304433
2017-11-14,1.0388867139047309
2017-11-15,1.0081190855936781
2017-11-16,0.9979670981613844
2017-11-17,0.9787911219003851
2017-11-20,0.9889431093326788
2017-11-21,0.984431114918326
2017-11-22,0.9852633522880535
2017-11-23,0.9771482228673825
2017-11-24,0.998372716850912
2017-11-27,0.9760311442366705
2017-11-28,0.9905531664359275
2017-11-29,1.011777660419457
2017-11-30,1.0192912429974896
2017-12-01,1.0155802510266032
2017-12-04,1.0155802510266032
2017-12-05,0.9815282050467315
2017-12-06,0.9769879322494153
2017-12-07,0.9769879322494153
2017-12-08,0.9766947441335286
2017-12-11,0.9887649603195737
2017-12-12,0.9853931717897687
2017-12-13,0.9865171012997037
2017-12-14,0.9842692422798337
2017-12-15,0.9797735242400936
2017-12-18,0.9783559119492126
2017-12-19,0.9903881489482164
2017-12-20,0.9909017216054076
2017-12-21,0.9944967302057459
2017-12-22,0.9934695848913635
2017-12-25,0.995010302862937
2017-12-26,0.9947117117200461
2017-12-27,0.9834824002755407
2017-12-28,0.9878547594479364
2017-12-29,0.9878547594479364
2018-01-02,1.000971836965124
2018-01-03,1.0162750940685092
2018-01-04,1.0159701220162347
2018-01-05,1.0200445125400446
2018-01-08,1.0397508295619111
2018-01-09,1.0331820572212889
2018-01-10,1.028802875660874
2018-01-11,1.0266132848806666
2018-01-12,1.0284941433608648
2018-01-15,0.987587142090454
2018-01-16,0.9826661174810718
2018-01-17,0.9888173982427995
2018-01-18,0.987587142090454
2018-01-19,0.9986594474615638
2018-01-22,1.0057390795158512
2018-01-23,1.0054373577919964
2018-01-24,1.0177625916095927
2018-01-25,1.030087825427189
2018-01-26,1.0226926851366311
2018-01-29,1.0054373577919964
2018-01-30,1.0051356360681416
2018-01-31,0.9801984180227099
2018-02-01,0.945708469726254
2018-02-02,0.9469402535939846
2018-02-05,0.9407813342553317
2018-02-06,0.8841192763397256
2018-02-07,0.8998623364180298
2018-02-08,0.9158851498249518
2018-02-09,0.8832996056092571
2018-02-12,0.9008456678792466
2018-02-13,0.9083654088520992
2018-02-14,0.9071121186899571
2018-02-22,0.9118515607671137
2018-02-23,0.9115780052988834
2018-02-26,0.937263964757112
2018-02-27,0.9265614816495168
2018-02-28,0.9201399917849596
2018-03-01,0.9222804884064787
2018-03-02,0.9155841587757185
2018-03-05,0.9110310528796012
2018-03-06,0.9302839907977822
2018-03-07,0.9217271295008128
2018-03-08,0.9238663448250551
2018-03-09,0.9388408520947515
2018-03-12,0.942836264555839
2018-03-13,0.9407677389329953
2018-03-14,0.9336250399590874
2018-03-15,0.9318393652156105
2018-03-16,0.9229109914982256
2018-03-19,0.9264823409851796
2018-03-20,0.9226340333455124
2018-03-21,0.9132222527063453
2018-03-22,0.9397967703184571
2018-03-23,0.9389663166430787
2018-03-26,0.9422881313445927
2018-03-27,0.9456099460461067
2018-03-28,0.94532618002523
2018-03-29,0.9705230721988566
2018-03-30,0.9669558035949877
2018-04-02,0.9588020467861448
2018-04-03,0.9384176547640375
2018-04-04,0.9389272645645901
2018-04-09,0.9376265874706394
2018-04-10,0.9633056447500999
2018-04-11,0.9745042250564812
2018-04-12,0.9592334337295977
2018-04-13,0.9526160908212816
2018-04-16,0.9256376928104543
2018-04-17,0.9294309064734144
2018-04-18,0.922476606602492
2018-04-19,0.9317195658933879
2018-04-20,0.9137471450499793
2018-04-23,0.9137471450499793
2018-04-24,0.9419895206610499
2018-04-25,0.9376000906435773
2018-04-26,0.915178885356816
2018-04-27,0.9177532952707192
2018-05-02,0.9239318790640872
2018-05-03,0.9326848727713585
2018-05-04,0.9321699907885778
2018-05-07,0.9318902554073331
2018-05-08,0.9384772481073964
2018-05-09,0.9355344367745312
2018-05-10,0.9404391223293066
2018-05-11,0.933572562552621
2018-05-14,0.9286678769978456
2018-05-15,0.9313311212540887
2018-05-16,0.9310517219177126
2018-05-17,0.9219986855021199
2018-05-18,0.9242619446060181
2018-05-21,0.936709869677458
2018-05-22,0.9344466105735598
2018-05-23,0.9341661927705869
2018-05-24,0.9270672115786639
2018-05-25,0.9202484802445721
2018-05-28,0.8975193757975992
2018-05-29,0.8872912787964613
2018-05-30,0.8645621743494885
2018-05-31,0.8688471787653541
2018-06-01,0.8571693474926003
2018-06-04,0.853744194356863
2018-06-05,0.8708699600355494
2018-06-06,0.8674448068998121
2018-06-07,0.8571693474926003
2018-06-08,0.8557707432955076
2018-06-11,0.8485470860755405
2018-06-12,0.8543528577396892
2018-06-13,0.8334520797487541
2018-06-14,0.8253239994189461
2018-06-15,0.8044232214280109
2018-06-19,0.7948953695499767
2018-06-20,0.816568258752128
2018-06-21,0.7922223056265544
2018-06-22,0.8080471751581773
2018-06-25,0.8019606868767838
2018-06-26,0.8263066400023574
2018-06-27,0.8248417440027918
2018-06-28,0.8163355506134804
2018-06-29,0.8504028566861863
2018-07-02,0.8400794306035482
2018-07-03,0.852467541902714
2018-07-04,0.8369824027787568
2018-07-05,0.8398273325386102
2018-07-06,0.8470184626183636
2018-07-09,0.8643856452705652
2018-07-10,0.8780312887830093
2018-07-11,0.8668666713637369
2018-07-12,0.880512314876181
2018-07-13,0.8802480855972582
2018-07-16,0.874161564423792
2018-07-17,0.8672804909945891
2018-07-18,0.8746908777644999
2018-07-19,0.8688684310167128
2018-07-20,0.904332424844143
2018-07-23,0.9008861186141279
2018-07-24,0.9180523583001075
2018-07-25,0.9316140848168792
2018-07-26,0.9219271373048994
2018-07-27,0.9122401897929194
2018-07-30,0.8889915157641679
2018-07-31,0.8848511206585975
2018-08-01,0.8653914978460746
2018-08-02,0.8653914978460746
2018-08-03,0.8385196633792191
2018-08-06,0.8039701619218336
2018-08-07,0.8231643293981589
2018-08-08,0.8209984595401304
2018-08-09,0.8541420495050966
2018-08-10,0.8737831609773486
2018-08-13,0.8796754944190242
2018-08-14,0.877711383271799
2018-08-15,0.8443214937689707
2018-08-16,0.8421046015170977
2018-08-17,0.8068453123368555
2018-08-20,0.7912867977591724
2018-08-21,0.8262934555589594
2018-08-22,0.8204590125923282
2018-08-23,0.8262934555589594
